index,pred
50521,176.50351422543855
50522,178.659605972543
50523,114.94442127435757
50524,26.468898271490257
50525,54.0013715486103
50526,152.8367328237228
50527,33.50301388045752
50528,26.10129008969607
50529,161.5464696895577
50530,145.58845399129393
50531,179.04102119359962
50532,36.2168753263462
50533,180.1864148434209
50534,130.5624265271482
50535,53.693640988792254
50536,27.891212554988343
50537,14.710766720109667
50538,56.25116361171691
50539,260.7180925701229
50540,130.88797943868377
50541,91.99849948027298
50542,148.98846300304572
50543,109.7321049212943
50544,53.80361280155483
50545,141.88566669502148
50546,130.24201007784066
50547,30.11655488250395
50548,162.36712774019142
50549,22.30002132016045
50550,37.95859987157848
50551,80.48571434379664
50552,125.24967302603072
50553,108.35765650843986
50554,123.933934664096
50555,196.1217894466896
50556,249.33622487197343
50557,109.51570842746044
50558,167.78681062131878
50559,170.7330669446809
50560,54.13164617463636
50561,80.74573714146327
50562,160.00330166591544
50563,266.5720202045508
50564,129.31596578198517
50565,142.51570529891268
50566,111.75807159399292
50567,127.2865218483141
50568,79.77775083906491
50569,27.9311666693592
50570,124.08315427834792
50571,111.61731544482662
50572,237.69331759123443
50573,39.37477072775323
50574,163.30636982170884
50575,9.879460596220396
50576,132.63259003534137
50577,17.75929434865616
50578,31.50023455058068
50579,161.1870519091109
50580,32.52907997780409
50581,22.35258969306672
50582,36.684162609590096
50583,143.56475644669416
50584,13.451399779220738
50585,124.9336541290852
50586,125.3059960706885
50587,164.09621888358114
50588,132.57093162888535
50589,147.35717759973602
50590,64.01376283167865
50591,175.01355320968756
50592,10.586849314351577
50593,143.32971467620132
50594,98.14535074860396
50595,258.40632536352445
50596,56.21684340105557
50597,44.58786726177252
50598,54.27799259535361
50599,193.7834806171082
50600,88.5513219842995
50601,57.82484306688522
50602,30.79171776289013
50603,126.60320234123814
50604,49.46944434255284
50605,141.68945676303397
50606,59.454840534254586
50607,181.5729958361429
50608,166.73325142257852
50609,20.2215329260522
50610,52.77303185309637
50611,30.69338729069436
50612,85.67398257854437
50613,119.41987358215871
50614,130.96204279621756
50615,14.91347857556278
50616,121.30514305842128
50617,199.13585540884128
50618,35.722932930290064
50619,55.431473526800666
50620,164.9881767267068
50621,199.32855221587428
50622,112.9697683535592
50623,135.91068815670025
50624,57.22413975811832
50625,128.543773499303
50626,23.34070637207785
50627,140.5601981516368
50628,98.05496957322016
50629,189.2931722952838
50630,205.4400653737174
50631,129.02942821829768
50632,166.8953216566758
50633,51.20872882439385
50634,142.58408616436083
50635,31.119059283661404
50636,197.0719850391837
50637,49.47567104380797
50638,160.28205648671533
50639,42.8987406563618
50640,153.560596507578
50641,134.54417383210853
50642,262.86103731542
50643,213.3992262424269
50644,279.17272197537284
50645,45.25321219959951
50646,48.20519798606716
50647,71.19900826354882
50648,116.72174485136668
50649,75.032304584772
50650,139.8236885368588
50651,129.79577949772937
50652,126.76425625825436
50653,108.29249272379744
50654,134.2879001578968
50655,119.58494306957924
50656,66.53185224539472
50657,43.112537172359886
50658,83.9753796814913
50659,28.83525218875965
50660,74.24910780995788
50661,132.95688017397052
50662,68.72426209209456
50663,153.38955875127053
50664,102.83740226979792
50665,61.90056163375271
50666,185.354325416508
50667,57.92803684266613
50668,125.76566946533124
50669,50.63145015338914
50670,60.53400129702108
50671,110.87385465811217
50672,67.63888074237711
50673,32.39405818829276
50674,18.83807081060179
50675,115.44182843119684
50676,91.98929872838
50677,130.40466706425755
50678,190.50573769769764
50679,91.45428481389445
50680,40.0848646671532
50681,154.76160844295595
50682,164.10438187689755
50683,155.80436862459177
50684,129.19960921069193
50685,55.70718925633816
50686,123.9894639436084
50687,148.84129365906838
50688,78.86635814815718
50689,143.52528604793113
50690,106.56028963208004
50691,29.830575334686888
50692,139.7044156718433
50693,52.38149881864022
50694,56.53512933408266
50695,169.57016778110423
50696,41.47384201456722
50697,38.52262150922223
50698,143.5127665596909
50699,108.57235857780948
50700,166.05018842617756
50701,52.93632264403932
50702,131.8130714259307
50703,43.76328474297976
50704,41.65775451390424
50705,114.13161291689818
50706,14.980871802955742
50707,169.85732586559448
50708,135.33019895388549
50709,149.80709721974333
50710,23.48343183768137
50711,132.1424830039755
50712,141.15657215109002
50713,35.663837733353525
50714,168.75377396633013
50715,267.0232138250163
50716,127.12572017142551
50717,64.9606562019695
50718,200.22244851933652
50719,150.67952902284003
50720,117.74107553497592
50721,23.58340697142253
50722,32.70996993666731
50723,95.98105836405352
50724,143.12689676212247
50725,114.35141332543311
50726,40.325259001597495
50727,131.39919097026876
50728,124.19585541107718
50729,21.327582193661897
50730,32.39323923396408
50731,131.05136470586748
50732,193.8575133550208
50733,179.21420409033226
50734,120.0852351393654
50735,136.43138773396237
50736,139.37980753244176
50737,146.97688509064162
50738,39.47196449509251
50739,43.56846290528072
50740,114.36113929838028
50741,55.219636847192334
50742,19.14921074597296
50743,126.13895924524049
50744,134.76109803586624
50745,128.1405623676851
50746,152.5249774789063
50747,131.5441734511596
50748,207.9229080867752
50749,45.54506092890006
50750,141.03496800147653
50751,31.005198593678465
50752,17.010938420913135
50753,137.5808770416161
50754,36.879355905806015
50755,147.7463899162056
50756,45.90696728924436
50757,121.92729212064772
50758,18.989822880142764
50759,221.72780644577557
50760,137.43774717563622
50761,202.5572483276936
50762,18.42070687313471
50763,169.1566252935786
50764,21.900060486894517
50765,126.08066098215237
50766,35.37838877067368
50767,88.00339962530951
50768,15.575156053584443
50769,107.61385507904072
50770,20.908541625008446
50771,144.0852508728412
50772,57.05344330453456
50773,143.91614717011737
50774,112.60155606213758
50775,212.7806907064171
50776,98.21571207232144
50777,165.36601164889368
50778,102.25115563251478
50779,52.53879076831393
50780,123.67498133023352
50781,120.90499099125068
50782,12.637370028140024
50783,8.29633110304445
50784,112.70718000935987
50785,34.6384939619746
50786,174.87272678529865
50787,127.24428385786804
50788,159.48188280412384
50789,42.04123739688034
50790,32.46503398396107
50791,126.43381531882464
50792,48.8342213380757
50793,182.1425076258808
50794,68.66427790638
50795,150.24399446436496
50796,66.84018831157556
50797,25.359855144703136
50798,220.66329950849084
50799,197.6576031827568
50800,127.69643540158306
50801,29.8615375788622
50802,40.38006851591577
50803,152.89269088122782
50804,108.4002427725936
50805,76.6112115805348
50806,239.7416996208707
50807,145.3743635342186
50808,80.89968401517338
50809,52.24414356978193
50810,125.54675106170784
50811,26.04845085061258
50812,69.66648489032308
50813,54.718341787258346
50814,29.869589895804705
50815,163.87547153273087
50816,48.17061930649041
50817,24.862615695950783
50818,147.27326746546257
50819,94.16619792288604
50820,57.59022992951656
50821,177.72932776270673
50822,228.73466577717963
50823,36.00242183672687
50824,124.83883741037984
50825,83.5492323018858
50826,53.35005916321339
50827,232.6506028686553
50828,58.32938520610513
50829,36.2271801441014
50830,31.223519795360254
50831,127.85971615857304
50832,161.3754888220911
50833,54.10032453281923
50834,128.0301796999984
50835,130.4611313610699
50836,266.5736948528074
50837,152.26543917905173
50838,51.72473104346165
50839,25.48227967788305
50840,128.09754534733352
50841,132.49400904842474
50842,47.39538193837999
50843,145.58793559149453
50844,66.163553059201
50845,161.591162499558
50846,140.3874718125311
50847,29.94811080943268
50848,133.9712411572328
50849,132.16509236307544
50850,69.52150744056914
50851,46.97749015374664
50852,71.96784320164225
50853,45.54781896349087
50854,152.430693855925
50855,64.43793888559038
50856,32.72309146465986
50857,104.13275601242556
50858,23.043785536952814
50859,55.53945562590436
50860,24.9082828415212
50861,90.21358920843416
50862,66.95409850371323
50863,57.15517136038718
50864,119.70957238145084
50865,155.40435394364536
50866,139.31895662816822
50867,169.11823174458758
50868,31.184014493153946
50869,27.969706880510195
50870,167.3981123328502
50871,22.349952162421125
50872,151.78122362097312
50873,72.05314545831524
50874,149.74798958108997
50875,92.55234671459748
50876,122.32402583039764
50877,34.74988528416492
50878,189.66529552322336
50879,118.1787068438653
50880,36.21907712993669
50881,48.084865236229774
50882,145.25897816488984
50883,123.48162705168404
50884,26.36820326191905
50885,121.47815860197838
50886,207.2655056925079
50887,42.60265849004217
50888,46.80460749729775
50889,20.804743164752303
50890,169.45866041778694
50891,30.50166028264105
50892,118.3443393328943
50893,144.36428239491235
50894,72.47917183116785
50895,25.727314238840872
50896,177.89359615676588
50897,36.97476292525327
50898,196.0756361695952
50899,91.7442200287106
50900,181.70696454249293
50901,135.67367323754448
50902,170.28788986723936
50903,88.61021847130911
50904,155.56542327019503
50905,50.73693810533052
50906,150.41560935417414
50907,176.97710595519334
50908,99.9822569904852
50909,137.42395617660233
50910,142.57705406850295
50911,92.3346785964077
50912,55.81792031277966
50913,116.00038565427238
50914,139.87848667711404
50915,26.761656492551747
50916,123.82108005848596
50917,59.27517904843352
50918,107.81870555838108
50919,23.225464290246208
50920,126.53338693024232
50921,33.181079870762936
50922,64.7715860401166
50923,146.60552840018016
50924,230.5053907248504
50925,29.099388089511404
50926,122.43622115886738
50927,15.523518889336202
50928,164.47239881228538
50929,119.51274456034812
50930,47.92603781074008
50931,109.4180999027305
50932,231.6797057543098
50933,170.96253152203428
50934,134.5958266678264
50935,27.42602495154702
50936,45.39091066106703
50937,134.88813951134807
50938,161.31300444427842
50939,196.5309246375724
50940,29.57577031174408
50941,111.8536034189397
50942,121.646820672762
50943,64.84908182119223
50944,45.82663349194873
50945,109.30281315748164
50946,62.54101006828411
50947,63.28864798446838
50948,62.59339373010608
50949,12.93270217708606
50950,56.56030567366526
50951,192.02007422324564
50952,61.01329436118859
50953,126.64496134260874
50954,127.38369689044784
50955,44.5649892900328
50956,40.48994997410637
50957,131.93189348437232
50958,20.00398979317368
50959,79.56055574473301
50960,64.82857948947905
50961,129.2355611983106
50962,68.72756612361019
50963,130.1163250348025
50964,57.639665661930586
50965,23.21314523896152
50966,117.24231073695417
50967,20.214002418457603
50968,124.07987308004546
50969,110.00711121795352
50970,46.84404279263889
50971,147.69891767639476
50972,40.17308658240164
50973,54.81118104938618
50974,163.590553882794
50975,123.9693523392722
50976,59.547565061632085
50977,141.5110581938806
50978,32.90378225246137
50979,155.7947435041019
50980,46.91905833516992
50981,121.23876572530656
50982,102.12825423659902
50983,119.03473244986937
50984,135.1844762519361
50985,53.28950540846437
50986,134.0766341443071
50987,136.6639797824305
50988,273.3890881020816
50989,110.54390131123364
50990,29.9817874633082
50991,45.878302637123085
50992,157.2519006134262
50993,62.44761359481365
50994,132.49164248219353
50995,122.5575959028634
50996,44.37047886792919
50997,31.421623492552005
50998,103.89245157647792
50999,163.82633714706017
51000,45.05396919025817
51001,126.49250287521608
51002,121.1361151257218
51003,43.37376521328181
51004,158.45206076283424
51005,33.90193124456469
51006,27.39786938748234
51007,124.47093050783924
51008,36.71780282123232
51009,117.9347308715556
51010,50.20406315939813
51011,183.61943987609808
51012,101.02803605057665
51013,25.3706863728224
51014,127.9073669147903
51015,147.6245247815575
51016,33.86705978253982
51017,88.45596357718067
51018,81.05333389714707
51019,51.140028327947306
51020,57.81248951795112
51021,71.10111880236192
51022,138.6806609690485
51023,64.93972580289963
51024,181.42619718428057
51025,146.39219148772008
51026,20.530128014716805
51027,50.18111305138213
51028,167.97065332892436
51029,134.51682950185614
51030,41.4593884124807
51031,120.35854116247587
51032,53.217571349692896
51033,25.3583495610082
51034,101.9277768859038
51035,79.99312422671609
51036,123.79146142401152
51037,119.1016297461028
51038,111.97907928240504
51039,124.30666538280128
51040,166.6861562654021
51041,177.55098234117187
51042,188.10395066758653
51043,195.7628314348125
51044,25.587052941350755
51045,94.0220557040384
51046,164.80597655820355
51047,113.64374979744298
51048,38.54383232090585
51049,31.231923484600284
51050,24.020852135447036
51051,122.05809445155094
51052,17.455465576328923
51053,28.570671055147542
51054,10.49563715322693
51055,91.3933670136527
51056,22.31014169296777
51057,132.38432065944107
51058,117.25113602222038
51059,138.1074648512794
51060,160.30928907977062
51061,17.493480635636892
51062,150.03927583995073
51063,55.39531971756104
51064,171.35782640735783
51065,141.5092847221391
51066,112.56263094365153
51067,122.40949579325031
51068,145.13199377338572
51069,121.47672414714872
51070,140.47171229411094
51071,146.2474484775192
51072,187.24107665402693
51073,164.5831605399456
51074,159.38983274512296
51075,126.67604752850752
51076,124.00627820041603
51077,60.14478069684086
51078,165.77179142780528
51079,147.93546354465994
51080,37.52872888949104
51081,198.28871553162577
51082,132.55405937682414
51083,75.6305698572447
51084,96.06164066455013
51085,109.45755601628828
51086,29.624983000493085
51087,143.28488833728048
51088,180.35636499567207
51089,123.95832401301912
51090,35.425552640009755
51091,36.96915755911839
51092,128.4044975777144
51093,39.314158328617296
51094,43.85431202406665
51095,114.19302646869626
51096,65.6622358880559
51097,107.76609000011706
51098,196.78006573651376
51099,130.69152221754797
51100,140.36109117487317
51101,107.96441143475852
51102,242.33679163444245
51103,161.24792441182902
51104,153.0537320323573
51105,22.65276299365674
51106,134.16003296075698
51107,32.855955899949734
51108,231.06134334599275
51109,36.56651295783181
51110,170.7460864215713
51111,53.108606599621325
51112,31.45851172963576
51113,140.0142518703817
51114,29.981928077027558
51115,65.9609830319148
51116,54.84697430358352
51117,145.7662799376111
51118,105.50473099106648
51119,194.36098390208423
51120,141.83531421285952
51121,35.01914851937725
51122,43.85322528972381
51123,144.73155666941284
51124,11.447816376498976
51125,103.26909915228627
51126,108.03099680430068
51127,137.6021159341059
51128,47.51719784638655
51129,53.61287547152888
51130,40.09702254451374
51131,46.67499643814388
51132,30.87461450996684
51133,21.466100097640293
51134,207.6478260659566
51135,155.6374339521385
51136,47.5728866318209
51137,103.76924967892116
51138,139.1563978965063
51139,16.08475853656491
51140,45.05319080359525
51141,177.96204904520098
51142,134.6961214137017
51143,38.43939564536343
51144,38.425505362305294
51145,42.66053128314949
51146,25.63507195981537
51147,155.6208530098381
51148,104.34427926453549
51149,119.70254166069536
51150,102.34990992770588
51151,131.98477707260534
51152,134.7476527862336
51153,116.40129587340562
51154,32.9139417485138
51155,29.55312682071453
51156,98.3918608373636
51157,43.64925339955239
51158,121.75302013448868
51159,187.04553071980763
51160,103.56907512446207
51161,110.85351522066983
51162,152.55483454761622
51163,94.19020546578716
51164,72.02901750276357
51165,148.9859816161064
51166,132.36344987634624
51167,42.372646908765
51168,59.72837963674561
51169,39.59115398537934
51170,151.6013647121072
51171,88.72140869004892
51172,183.8783736325008
51173,132.69023231602927
51174,49.723345338299815
51175,46.05652796240036
51176,51.63687327496035
51177,157.26727935063246
51178,174.09816605738652
51179,119.31474717626652
51180,53.32620596905324
51181,175.89970689929618
51182,166.7565298977504
51183,29.162404288513443
51184,37.23397807625204
51185,56.39004339907612
51186,100.07664243125188
51187,95.55906706759912
51188,127.68826772484752
51189,178.893978941611
51190,55.998476828118434
51191,47.30646552751413
51192,136.87118487269802
51193,155.22433135297217
51194,75.59503495931337
51195,122.8299139002701
51196,109.83561752869537
51197,99.62743968254236
51198,100.04045647628917
51199,137.2685680569091
51200,127.66273889132243
51201,133.377706508111
51202,93.15704863758636
51203,150.47843070547623
51204,21.492054748632373
51205,221.08157001331043
51206,21.09929543388501
51207,64.64021518920089
51208,134.048293380055
51209,36.78559978448008
51210,169.5023780417168
51211,185.7097254704524
51212,154.52404244113583
51213,141.47042066323627
51214,33.09460728357467
51215,114.64536875136348
51216,197.85970555903265
51217,176.299673795222
51218,35.80069476591273
51219,149.22769936833225
51220,114.18016344881784
51221,80.64102025603083
51222,129.81333334235512
51223,49.45602029916786
51224,35.643629202697106
51225,149.612842248938
51226,16.95754640504286
51227,116.53913971949282
51228,59.568261176895575
51229,83.82222935236355
51230,145.71644717859527
51231,17.868092023860953
51232,24.68167808422459
51233,58.53696640501944
51234,118.09564876814778
51235,141.7758774617819
51236,140.8445453850954
51237,145.02612596125593
51238,123.20944128095924
51239,160.22763916008216
51240,231.64745431553985
51241,177.8327933175705
51242,33.981889793986696
51243,33.073815626062256
51244,147.86378080918522
51245,103.4360168202608
51246,223.7736054269792
51247,129.0937824823987
51248,10.586094967725032
51249,173.44010084142272
51250,102.58876400891856
51251,88.85025475087284
51252,173.7371228519281
51253,40.26206612574459
51254,54.75029612003079
51255,27.151070573509216
51256,33.33490528781649
51257,39.130553103593854
51258,51.70570669148464
51259,46.56237988015683
51260,28.82493215575746
51261,54.29943838951591
51262,148.667468661507
51263,170.60891542914308
51264,124.29735875799966
51265,99.04851036278816
51266,110.11425745624322
51267,57.588321273190815
51268,154.11229880143944
51269,61.13357937013181
51270,230.39291535605807
51271,101.06880954076216
51272,141.83606173239613
51273,154.13501874843033
